Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOGL,GS,HD,HONA,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,SPY,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2016-03-28,23.781044,36.546001,33.453373,95.512115,92.400002,18.014673,2.780000,108.758614,76.943748,28.993500,11.699445,52.016602,118.834854,10.807807,50.288925,260.213531,43.638596,28.653004,141.289993,30.885582,59.327709,54.623383,21.518074,57.456104,28.787655,128.245468,70.602188,20.359314,74.159721,60.809006,67.505165,38.932644,89.725639,51.886753,41.808376,110.838913,104.127701,134.060867,,64.161736,25.103558,37.308979,124.102104,101.660980,,91.862869,25.432919,93.762772,64.907776,81.335258,44.987957,33.066303,94.081795,59.608295,165.971024,61.668110,6.885829,85.668938,95.413841,30.859892,56.697918,112.700325,99.295753,30.422894,36.577217,18.429464,46.919117,10.121925,22.439411,10.121000,52.735867,12.068000,0.850698,34.728790,73.012611,17.631985,61.924034,,59.149410,37.633923,48.940094,47.197411,24.593506,32.804081,119.018547,171.800262,14.239588,134.392105,35.217873,15.350667,42.503952,,108.148537,62.486534,70.130058,27.804050,68.790390,30.545303,36.406246,18.944660,53.762375
2016-03-29,24.343969,37.158241,33.936188,96.423981,93.220001,18.362480,2.860000,109.579636,78.233299,29.693001,11.778155,52.292744,118.463760,10.649106,51.104004,262.530548,44.625801,28.369091,141.899994,30.738228,59.871216,55.092163,21.754425,57.165508,28.744131,130.421158,70.945641,20.505262,74.618515,61.220058,68.294136,39.047421,89.789673,52.513454,41.900723,111.385628,104.955460,134.018280,,63.981300,25.241135,37.933533,125.062050,102.739021,,92.438545,25.815619,94.240555,67.007774,82.019150,44.707726,33.557255,94.090187,60.519886,167.259003,62.227333,7.130354,87.114899,96.033585,31.512152,57.847538,115.128983,98.167137,30.620359,36.916466,18.474201,47.944427,10.190186,22.712317,10.413000,52.864834,12.228000,0.864376,34.797176,73.294579,17.791842,62.058949,,59.753849,38.008820,49.538784,47.669701,24.532223,33.206177,121.286728,173.389420,14.378088,135.963745,36.539494,15.342000,43.173244,,108.911911,63.271484,70.824287,27.773098,69.997559,30.917116,35.920319,18.919628,53.960243
2016-03-30,24.768995,37.125675,34.083496,96.515991,93.779999,18.763798,2.860000,109.572281,78.532684,29.934500,11.992124,52.025234,116.381950,10.696719,51.461132,263.658203,44.367035,28.499537,142.460007,30.856113,60.265053,55.256256,21.772329,57.414589,29.077871,132.386810,72.908173,20.767971,75.769035,61.175091,67.971764,38.953144,90.475739,52.454723,41.985382,110.415192,104.851990,135.508270,,63.821697,25.079279,38.054878,126.247932,103.475800,,91.869057,26.078711,94.801003,66.475555,81.898880,45.222752,33.629448,96.215286,60.587421,168.925842,62.515133,7.152110,88.081985,97.474426,31.795055,57.801559,113.701515,99.576447,30.891861,36.847237,18.690401,48.242378,10.219438,22.614990,10.219000,53.337685,12.214000,0.873413,35.028011,74.249008,17.803688,61.968994,,59.651085,38.233776,49.603107,48.037937,24.663544,33.212669,120.577560,174.150238,14.348926,136.584549,36.549000,15.126000,43.895187,,108.786102,63.874081,70.577309,28.185669,71.297577,30.911400,36.368862,19.133776,53.953873
2016-03-31,24.640135,37.203831,34.230801,96.541092,93.800003,18.888655,2.850000,109.902130,78.578735,29.681999,11.806431,52.983086,114.897545,10.728460,50.364338,263.040375,44.674751,28.261644,141.880005,30.760338,60.288654,55.201553,21.872593,57.547428,29.215704,132.369980,72.446968,20.775267,75.536034,61.271427,65.316360,38.883453,90.841606,52.670139,41.846867,111.201103,104.565475,135.337967,,63.745377,25.435358,37.785450,126.635117,103.483543,,93.750862,25.791693,95.563622,66.783333,81.312721,44.851627,33.492279,95.755119,60.781586,167.819733,62.293110,7.187786,88.729881,97.358223,31.527872,57.479671,113.106743,99.504753,30.931353,36.632614,18.645672,48.400135,10.209689,22.584450,10.223000,52.847633,12.236000,0.870238,34.976715,74.097160,17.549097,61.691704,,59.300526,38.346256,49.528889,47.789780,24.532223,33.549915,121.726288,173.727585,14.276033,137.360764,36.415882,15.318000,43.180767,,108.131775,63.073269,70.403725,27.910624,71.019012,30.934271,36.152069,19.047552,53.360199
2016-04-01,24.866213,37.399223,34.525394,97.335854,95.160004,19.102695,2.830000,113.002838,80.213707,29.924999,12.058604,52.724197,114.915642,10.760201,50.783985,264.554108,45.395096,28.338373,143.789993,31.290804,60.485580,55.631306,22.155487,58.784569,28.860210,132.932816,74.311386,20.935812,76.329758,60.539272,64.900665,39.199074,90.622078,52.963917,42.131592,111.850304,105.337540,135.934021,,65.313644,24.658455,38.120750,128.926163,104.584854,,94.413216,25.871424,96.188408,67.388885,82.056717,45.343922,33.809944,96.416077,61.971714,169.039520,62.909863,7.216504,90.016243,98.396240,32.408009,57.763241,115.049683,100.042206,31.128794,37.179554,19.033346,48.698082,10.755765,22.655062,10.570000,52.950806,12.406000,0.882938,35.190468,75.037117,17.785925,62.606091,,60.291767,38.151295,49.464588,48.846447,24.847401,33.530453,122.552704,174.910950,14.232296,138.408478,37.423748,15.839333,43.571823,,108.987434,62.573772,70.056633,27.986267,72.049767,30.894236,36.219357,19.206081,52.958023
2016-04-04,25.121681,38.565105,34.631779,96.624748,94.500000,18.879740,2.830000,113.369392,80.367226,29.659500,11.921821,52.309990,114.354454,10.720525,50.083015,261.457062,46.136410,28.422794,143.220001,30.988729,59.642792,55.600052,22.096136,57.979191,28.366871,132.496033,74.272118,20.722248,76.082169,60.006199,64.391640,38.428463,90.265343,52.937786,41.639088,111.939148,104.820152,132.953934,,65.396942,24.197174,37.895397,127.272423,104.584854,,94.134659,25.512648,96.436447,69.117775,81.605804,45.168434,33.853264,95.972649,61.769127,169.812286,62.646736,7.201710,89.246277,98.822319,32.392296,58.475983,111.570244,99.367424,31.212715,37.664211,18.668032,48.575397,10.531481,22.656973,10.435000,51.558044,12.856000,0.874390,35.113518,75.066040,18.188534,62.366238,,60.660477,37.978832,49.612995,48.230061,24.505947,33.420197,122.353394,174.344604,14.345279,139.747269,37.708981,16.466000,43.406372,,108.626732,62.113907,70.009903,27.972509,72.272644,31.128759,36.256721,19.217207,53.085705
2016-04-05,24.825520,38.128727,34.402645,95.478630,94.169998,18.683533,2.760000,112.115891,79.829903,29.306999,11.846931,51.938950,114.978989,10.466597,49.978291,258.583862,45.989540,28.023781,141.199997,30.583509,59.264694,55.584427,21.988232,56.899807,28.323336,131.034378,73.182922,20.309870,75.135521,59.518078,64.535858,38.231712,88.728592,52.160931,41.177376,110.668022,104.143570,131.889679,,66.319862,23.954391,37.570988,125.320251,104.375465,,92.853302,25.432919,95.462555,68.102219,81.876312,44.527542,33.593346,94.533577,61.650963,170.941208,62.391781,7.108598,88.589020,98.675117,32.242977,57.855186,111.243111,99.015121,31.064623,37.553432,18.175989,47.812981,10.141423,22.204672,10.494000,51.300114,12.730000,0.873168,34.651836,74.545464,18.567461,62.328766,,60.600029,37.543938,49.410130,48.061954,23.980633,32.849476,121.351204,172.603317,14.283319,137.156952,37.214561,17.031334,43.398846,,106.571449,62.335903,69.369072,27.539309,71.474007,30.939991,35.516628,19.089270,52.479275
2016-04-06,25.085505,39.008003,35.229164,95.930405,95.400002,18.781641,2.800000,117.034477,81.134811,30.104000,12.038736,51.921612,115.793617,10.530080,50.522587,260.437500,46.535034,28.369091,141.699997,30.841377,59.248932,55.795372,22.373102,56.683941,29.563938,131.689590,74.164185,20.619152,75.288452,60.911781,64.764915,38.465340,89.167679,51.808414,40.954205,111.235245,105.456596,131.549072,,67.617546,24.229549,38.041508,125.191147,105.042450,,92.865639,25.576431,96.592651,69.568886,82.229553,44.870876,33.723289,94.776222,63.102776,171.706467,62.572712,7.189526,89.144119,98.783569,32.910946,59.250031,112.720123,99.612267,31.375631,38.515804,18.205809,48.303730,10.209689,22.273380,10.483000,51.850349,12.768000,0.874390,34.839931,75.138351,19.497021,62.815941,,61.150059,37.956348,49.662483,48.694363,24.365862,32.661388,122.294792,174.488327,14.315002,140.775604,37.176533,17.694668,43.887665,,107.401924,62.121822,69.869736,27.566807,72.625488,30.937107,35.942753,19.200516,53.181461
2016-04-07,24.538403,38.623734,34.869099,93.780388,93.779999,18.549759,2.640000,115.363190,80.597519,29.571501,11.842344,51.037170,114.951843,10.196796,49.877487,253.617615,46.353207,27.371523,140.809998,29.669905,58.421864,55.193756,22.085346,55.280739,29.244722,127.707939,73.909065,20.324593,73.504349,60.879654,64.629166,38.235813,87.960220,51.762722,40.684872,110.217041,105.192390,130.399582,,66.319862,23.808725,37.647758,121.335136,103.824821,,91.770004,25.153877,95.063118,68.308891,82.116829,43.734032,33.470608,93.429214,62.959251,171.592834,61.964176,7.067700,87.977493,99.263863,32.628036,58.353352,112.650757,99.821304,31.301573,38.370419,17.683939,47.725346,10.248693,22.174135,10.445000,51.841740,12.804000,0.865353,34.173065,74.906975,19.396364,62.388710,,60.793430,37.513943,49.919777,48.966522,23.105110,32.862453,121.198845,172.400375,14.296479,137.806976,36.910301,17.146667,42.977722,,106.428848,61.844330,69.415810,26.886066,72.040489,30.058485,35.083054,18.972466,52.581417
2016-04-08,24.565533,38.083130,34.672703,94.391098,94.070000,18.540846,2.740000,114.688835,81.538528,29.730000,11.932518,51.592113,115.748352,10.220606,49.785656,256.112366,46.206345,27.233406,141.059998,29.817253,58.563660,55.529739,22.157286,55.355465,29.912182,127.388718,73.447861,20.390867,73.890320,61.868740,64.739449,38.198925,88.198044,52.076061,41.431313,111.679474,106.409309,131.080734,,66.680733,23.768261,37.615559,121.230255,103.630890,,92.450935,25.217661,95.256615,68.863335,81.989090,44.054485,33.838814,93.956299,62.790470,171.456436,61.701008,7.058999,88.240906,99.124435,33.256702,58.529636,109.666939,99.504753,31.494095,38.328880,17.706305,47.690289,10.453472,22.292459,10.381000,51.085182,12.900000,0.870970,34.506496,75.977089,19.242430,62.358704,,60.974777,37.911346,50.132530,48.862461,23.297729,32.901348,121.380501,172.865372,14.263141,137.962204,36.796211,16.671333,43.534210,,105.430580,62.771988,69.629402,27.078606,72.458359,30.162523,35.187721,18.927975,53.117626
2016-04-11,24.646914,38.102676,34.762714,94.616959,92.949997,18.674616,2.760000,114.637497,81.769951,29.796499,11.891251,51.852230,115.775528,10.292020,49.413685,257.162628,46.143414,27.517321,140.990005,30.296160,58.784218,55.428154,22.099739,55.795521,29.883160,125.204659,72.770790,20.339329,73.380554,61.168671,64.264389,37.989857,88.060844,51.860626,41.385155,111.426666,105.600716,130.740204,,66.500275,23.897743,37.519978,122.779121,103.157806,,92.389015,25.249552,94.556343,68.911110,81.891388,44.405460,33.528366,94.324425,62.419067,170.206284,61.799702,7.081623,87.939842,98.814552,33.130985,57.985477,108.041229,99.480896,31.252214,38.114254,17.974697,47.593891,10.190186,22.181765,10.268000,49.795582,12.662000,0.876344,34.532139,75.413101,18.881262,62.006485,,60.642342,38.241276,50.538269,48.750378,23.674206,32.732735,121.134354,172.459641,14.222386,137.428635,36.739155,16.661333,43.481571,,105.975838,62.391418,69.329010,27.181734,72.263321,29.833036,35.157810,18.744421,53.187840
2016-04-12,24.967947,39.008003,35.040943,95.696152,93.419998,18.665697,2.810000,116.257484,81.893349,30.158501,11.877498,52.615273,117.187523,10.530080,50.806648,262.067108,46.744843,27.724503,142.399994,30.870850,59.942089,55.654751,22.200451,56.717144,31.537285,126.439507,72.878723,20.354052,73.715515,62.626587,64.985504,38.317787,89.048737,52.369850,41.962288,112.834404,106.921707,131.165909,,67.478760,24.043409,37.855778,124.481232,104.220329,,92.624245,25.401028,94.639259,69.501114,82.364807,45.229473,33.679989,95.428833,62.942387,171.213928,62.276680,7.083362,88.306778,98.853294,33.319580,58.721226,109.647125,100.340805,31.503956,38.315029,18.325094,47.891853,9.917147,22.338264,10.698000,50.337227,12.350000,0.875367,34.686600,75.854141,18.922707,62.081406,,61.428108,38.106304,51.003361,47.629681,24.033169,32.927299,121.972481,174.065643,14.326120,138.175613,36.976856,16.521334,43.947815,,106.370110,63.144642,70.243515,27.683710,72.913353,30.029575,35.711014,19.133776,53.845364
2016-04-13,25.329676,38.837036,35.691360,97.106804,94.529999,19.004589,2.800000,117.327736,81.939636,30.740999,12.186986,53.898582,118.699104,10.942711,51.489662,269.002838,47.255371,28.990643,144.039993,32.602261,62.328754,55.342228,22.283182,58.817776,31.617102,127.581879,74.527252,20.788525,73.642731,62.684422,66.563477,38.633411,90.997116,51.984684,42.685650,114.276367,107.538170,131.889679,,67.444054,24.909336,38.231705,128.950302,103.801552,,93.614685,25.616293,95.192108,69.667778,82.567726,47.144558,33.239578,96.692154,63.440361,171.517090,63.041470,7.206062,90.084969,98.295540,33.555340,59.273022,109.547981,100.675209,30.640104,38.744278,19.294277,48.505291,10.609492,22.229477,10.965000,51.222744,12.754000,0.897349,35.450375,75.282974,19.266111,61.804111,,60.642342,38.931110,51.760418,48.198044,25.057529,32.661388,121.697006,175.823959,14.170518,140.717392,36.938828,16.968666,44.496796,,107.175446,64.793808,70.450455,28.261314,74.018394,29.648064,36.652939,19.231108,54.151749
2016-04-14,25.343229,38.981705,35.823093,96.929405,94.440002,19.156206,2.720000,117.371658,81.145142,31.037500,12.136551,54.202053,118.436623,11.220448,52.217602,274.115845,47.465176,29.205502,143.720001,33.140106,62.265743,55.318756,22.243614,59.340866,32.081417,127.178696,74.723518,20.803257,73.628159,62.928467,65.884758,38.551422,90.219597,51.867172,42.377838,113.237595,106.937706,132.059921,,68.138008,24.860773,38.404060,129.805496,104.212593,,93.571342,25.353195,94.841949,69.232224,82.545197,47.754936,33.087978,96.658691,63.837090,170.804871,62.909863,7.101638,90.480141,98.775810,33.130985,59.296036,109.875114,100.418419,30.403158,39.083549,19.510489,48.514061,10.141423,22.166504,11.042000,51.145382,12.600000,0.899791,35.390297,74.588829,19.331240,61.970367,,60.297813,38.856140,51.795048,48.134003,25.162590,32.719765,121.878662,175.832352,14.233502,140.300232,36.900799,16.790667,44.534409,,107.360023,65.269547,70.143394,28.385090,74.594093,29.688519,36.473522,19.133776,54.534779
2016-04-15,24.834560,39.132950,35.740765,96.988548,95.160004,19.147282,2.700000,117.379021,81.592522,31.294500,11.882082,53.881237,118.690063,11.109352,52.042160,276.301636,47.591068,29.044353,143.449997,33.095901,62.360264,55.670357,22.290375,59.232941,31.704144,128.665512,74.880493,20.545506,74.451004,62.446781,65.698128,38.580132,90.183006,52.226246,42.570225,113.374268,107.930466,132.102493,,68.207413,24.731295,38.632381,127.877464,104.708954,,93.917999,25.082115,94.749832,69.357780,82.800697,47.205589,33.282894,97.319641,63.752678,171.085190,63.575970,7.104248,90.959961,98.984978,33.806801,59.089085,108.685577,100.788681,30.447582,38.868923,19.204815,48.768192,10.424216,22.410776,11.151000,51.153965,12.656000,0.906874,35.201496,75.029907,19.242430,62.189476,,60.509377,38.286259,51.740620,48.438190,24.978731,32.868923,121.831795,175.637924,14.255726,140.998718,37.357193,16.967333,44.316311,,106.814735,64.389458,70.450455,28.261314,74.361969,29.682728,36.069847,19.206081,54.241131
2016-04-18,24.298759,39.376266,36.185375,97.638954,96.550003,19.227535,2.760000,118.529869,81.407410,31.767500,11.913413,54.271420,119.450363,11.244248,52.881077,276.502472,48.157532,29.397331,144.380005,33.235886,62.423275,55.725048,22.473824,59.498615,32.647293,128.774734,75.822517,20.759069,74.640373,63.390888,66.444702,38.678493,92.826576,52.487350,42.493263,114.214851,109.115356,132.230209,,68.838882,25.338245,39.012764,128.280807,106.097198,,94.419418,25.233603,95.634399,69.664444,83.364334,47.510780,33.369530,97.152306,65.179161,172.092834,63.848351,7.140794,91.891365,99.813858,33.987545,59.495285,109.488518,101.248489,30.689461,39.125095,19.182453,49.478031,10.619244,22.475672,10.840000,51.214149,12.894000,0.902966,35.390297,74.993729,19.307556,62.589962,,60.805534,38.653683,52.017696,48.742382,25.258896,33.018108,122.535110,176.872055,14.318709,142.094971,37.319153,16.925333,44.331360,,107.217400,64.127823,70.877670,28.336952,75.634125,29.902401,36.510902,19.428562,54.758186
2016-04-19,24.169889,39.566956,36.103031,97.225060,96.519997,18.906488,2.620000,118.823059,81.376556,31.395000,11.544319,55.121185,120.092995,11.466438,52.584507,281.646332,48.192509,29.804041,145.949997,33.619019,63.321236,55.990734,22.401880,60.445160,34.141815,129.093948,74.762764,20.862164,75.339424,64.546967,69.872101,38.871155,93.887650,52.089138,42.824165,114.993904,109.435631,132.613342,,69.005424,25.872362,38.446651,131.209045,105.042450,,89.139137,25.193739,95.754173,69.301109,84.679466,48.311913,33.643887,99.411285,65.204491,171.615509,63.064262,7.202582,91.486809,99.821594,33.995399,59.863171,111.312500,101.308167,30.462397,39.367416,19.726686,49.416687,10.453472,22.538647,9.434000,51.205559,12.734000,0.886846,35.235832,75.427582,19.473337,62.930031,,60.007694,38.863636,51.953377,48.750378,25.188864,33.076469,122.060356,177.430008,14.418738,141.241241,37.889637,16.491333,43.932785,,109.473999,65.206131,71.318245,28.818287,74.984093,30.104723,37.288372,19.403532,55.032688
2016-04-20,24.219625,39.770809,36.201832,97.596733,96.330002,18.852985,2.700000,119.306854,80.852058,31.649500,11.709380,56.378464,118.183167,11.847329,52.749393,283.391876,48.416279,30.479301,146.089996,34.436836,62.809242,55.236511,22.106930,62.628822,34.156319,128.304382,74.713699,20.943171,74.955505,65.311241,71.484032,38.908051,94.463943,51.051128,42.377838,114.399368,109.451622,132.613342,,69.470360,26.050404,38.380779,134.702148,104.848564,,90.445305,25.512648,95.588333,71.617775,85.355782,49.013851,32.033875,99.804504,65.061020,171.668610,63.006470,7.193877,92.107758,99.581490,33.924667,60.299995,111.441360,100.884209,30.348850,39.173550,20.434942,48.715611,10.482726,22.044361,9.677000,51.257133,13.022000,0.890266,35.270145,74.068268,19.674644,61.622784,,59.312618,39.058594,52.215614,48.750378,25.469028,32.278759,119.399475,177.599045,14.344644,142.065811,38.174881,16.664667,44.406555,,112.351334,66.482628,70.871025,29.382143,75.355568,29.913960,37.714474,19.247795,55.409332
2016-04-21,23.957382,40.356056,36.127731,96.701363,96.370003,18.683533,2.620000,120.472366,79.116524,31.549999,11.565718,56.890053,118.337029,11.823524,52.358662,281.206024,49.066692,31.231325,144.860001,34.333687,62.562668,54.191662,21.919893,62.047604,33.539654,127.195473,75.704781,20.795891,74.012291,65.125000,70.245422,39.346645,94.134651,49.836853,42.454784,113.148750,110.260269,131.889679,,70.601494,26.430759,38.632381,133.362976,104.390953,,92.419968,25.488724,94.261459,71.323334,85.348312,48.525539,31.521280,99.436409,65.305786,171.282166,62.585571,7.032891,91.769081,97.443413,32.926659,60.177361,112.452499,100.716988,29.707121,39.187401,20.323120,48.882122,10.385212,21.548166,9.498000,51.652603,14.854000,0.889289,35.175762,73.019836,19.680563,61.056030,,58.279026,38.743656,52.166130,48.542248,25.504047,31.740450,116.803093,176.643829,14.026041,142.948624,38.269958,16.552668,44.263676,,111.537643,69.233925,70.083313,29.265240,75.021263,28.919714,37.415443,19.041996,55.402935
